participantId,avg_income,avg_expense,avg_net,age,educationLevel,householdSize,haveKids,age_group,household_type
255,1963.4585741863111,1735.2636309264612,228.19494325984974,59,HighSchoolOrCollege,3,True,56-60,Size3_Kids
256,2504.9369419938685,255.6519891877199,2249.284952806149,25,HighSchoolOrCollege,3,True,18-25,Size3_Kids
257,4506.989503381587,1674.7210370164814,2832.2684663651066,24,HighSchoolOrCollege,3,True,18-25,Size3_Kids
258,2584.101134569591,1954.3380252389807,629.7631093306105,37,Bachelors,3,True,36-45,Size3_Kids
259,4624.862464873981,1064.055602375154,3560.806862498826,31,HighSchoolOrCollege,3,True,26-35,Size3_Kids
260,8437.475092397308,1516.1429019455165,6921.332190451791,52,Graduate,3,True,46-55,Size3_Kids
261,4389.286487367618,1611.3427570052484,2777.94373036237,29,HighSchoolOrCollege,3,True,26-35,Size3_Kids
262,2740.2235769000126,242.410385329777,2497.8131915702356,52,HighSchoolOrCollege,3,True,46-55,Size3_Kids
263,4619.2208286024525,1314.5145316914065,3304.706296911046,31,HighSchoolOrCollege,3,True,26-35,Size3_Kids
264,4627.660987615354,1381.5112286750928,3246.149758940262,28,HighSchoolOrCollege,3,True,26-35,Size3_Kids
265,7696.574343454515,1036.2259542346462,6660.348389219868,44,Bachelors,3,True,36-45,Size3_Kids
266,5164.130251023776,2131.328160846066,3032.80209017771,32,Graduate,3,True,26-35,Size3_Kids
267,2641.8411508299964,257.00347255602344,2384.837678273973,59,HighSchoolOrCollege,3,True,56-60,Size3_Kids
268,4664.36099381604,1324.6135268185599,3339.7474669974804,53,HighSchoolOrCollege,3,True,46-55,Size3_Kids
269,4406.344641689396,1582.0558599280416,2824.2887817613537,56,HighSchoolOrCollege,3,True,56-60,Size3_Kids
270,4570.407583557341,1393.8824869632617,3176.5250965940795,32,HighSchoolOrCollege,3,True,26-35,Size3_Kids
271,4284.796684767508,1531.0727019812152,2753.7239827862923,57,HighSchoolOrCollege,3,True,56-60,Size3_Kids
272,3184.8738186586634,2251.2518619555576,933.6219567031056,47,HighSchoolOrCollege,3,True,46-55,Size3_Kids
273,2274.826206259165,1784.276488778981,490.54971748018374,46,HighSchoolOrCollege,3,True,46-55,Size3_Kids
274,2895.7797083826463,1775.9713320811763,1119.80837630147,44,HighSchoolOrCollege,3,True,36-45,Size3_Kids
275,4583.907339828596,1216.9345317166567,3366.9728081119397,60,HighSchoolOrCollege,3,True,56-60,Size3_Kids
276,7462.236937785855,1493.5982442597144,5968.638693526141,50,Bachelors,3,True,46-55,Size3_Kids
277,2637.179650407229,1922.2396494260163,714.9400009812127,34,HighSchoolOrCollege,3,True,26-35,Size3_Kids
278,7190.757029075282,1214.8864578764637,5975.870571198818,56,Bachelors,3,True,56-60,Size3_Kids
279,2396.321816376486,234.12918700136683,2162.192629375119,23,HighSchoolOrCollege,3,True,18-25,Size3_Kids
280,7177.434874064031,1145.2297524375642,6032.205121626466,25,Bachelors,3,True,18-25,Size3_Kids
281,4111.595567083636,1513.8536541876342,2597.7419128960014,27,HighSchoolOrCollege,3,True,26-35,Size3_Kids
282,4455.363392723948,1189.1329831171674,3266.230409606781,38,HighSchoolOrCollege,3,True,36-45,Size3_Kids
283,6126.092525651035,2316.3552385821527,3809.737287068883,60,Graduate,3,True,56-60,Size3_Kids
284,2034.8975326141078,1632.5906462867054,402.30688632740254,52,HighSchoolOrCollege,3,True,46-55,Size3_Kids
285,2692.3814881614617,250.4819030470089,2441.8995851144527,45,HighSchoolOrCollege,3,True,36-45,Size3_Kids
286,4028.3102739297274,1590.3599304055142,2437.950343524213,20,HighSchoolOrCollege,3,True,18-25,Size3_Kids
287,3782.8092247831037,1778.1185719167017,2004.6906528664017,51,HighSchoolOrCollege,3,True,46-55,Size3_Kids
288,2698.667773436176,256.75273156428784,2441.915041871888,34,HighSchoolOrCollege,3,True,26-35,Size3_Kids
289,6183.820716350367,2096.8389023433033,4086.9818140070633,35,Graduate,3,True,26-35,Size3_Kids
290,9380.052425715123,1479.9629581972024,7900.089467517921,43,Graduate,3,True,36-45,Size3_Kids
291,2705.2143603003283,1535.5940843764713,1169.6202759238572,37,Low,3,True,36-45,Size3_Kids
292,2949.0013637146253,1823.6942094490362,1125.3071542655894,27,Bachelors,3,True,26-35,Size3_Kids
293,4420.684443512936,1451.1699006234646,2969.5145428894716,31,HighSchoolOrCollege,3,True,26-35,Size3_Kids
294,2105.8939598803627,1755.33423558582,350.55972429454255,24,HighSchoolOrCollege,3,True,18-25,Size3_Kids
295,8022.4615425919565,1660.451784418639,6362.009758173317,41,Graduate,3,True,36-45,Size3_Kids
296,7724.511554232351,1631.7790200074248,6092.732534224926,39,Graduate,3,True,36-45,Size3_Kids
297,4364.40670316051,1051.8600342286938,3312.5466689318155,53,HighSchoolOrCollege,3,True,46-55,Size3_Kids
298,2764.5101190278365,258.1463915022267,2506.3637275256096,45,HighSchoolOrCollege,3,True,36-45,Size3_Kids
299,3759.5349980699634,1556.0972614874352,2203.4377365825285,35,HighSchoolOrCollege,3,True,26-35,Size3_Kids
300,4322.867351446958,1424.7807609397123,2898.0865905072455,58,HighSchoolOrCollege,3,True,56-60,Size3_Kids
301,2403.846261877667,234.32615469032092,2169.520107187346,46,Low,3,True,46-55,Size3_Kids
302,4356.609021317227,1302.983612243186,3053.625409074041,44,HighSchoolOrCollege,3,True,36-45,Size3_Kids
303,7450.433581941699,1701.4574311506742,5748.976150791025,34,Graduate,3,True,26-35,Size3_Kids
304,4330.690749802398,1246.5618983386316,3084.128851463766,50,HighSchoolOrCollege,3,True,46-55,Size3_Kids
305,3780.419241071935,2152.0817227089387,1628.3375183629967,31,Bachelors,3,True,26-35,Size3_Kids
306,4296.711906765738,1328.6246886964498,2968.0872180692877,49,HighSchoolOrCollege,3,True,46-55,Size3_Kids
307,2688.585683801718,2008.3616552729266,680.2240285287912,38,Graduate,3,True,36-45,Size3_Kids
308,4271.028954231558,1506.511782280126,2764.5171719514315,30,HighSchoolOrCollege,3,True,26-35,Size3_Kids
309,4278.461380710925,1517.3840306093489,2761.077350101576,30,HighSchoolOrCollege,3,True,26-35,Size3_Kids
310,4162.5960885449695,1534.3449191822745,2628.2511693626943,29,HighSchoolOrCollege,3,True,26-35,Size3_Kids
311,2278.5289311558877,1661.3966606826627,617.1322704732246,45,HighSchoolOrCollege,3,True,36-45,Size3_Kids
312,4142.742527786596,1146.2119494614126,2996.5305783251833,42,HighSchoolOrCollege,3,True,36-45,Size3_Kids
313,2871.9093328097733,1111.218939055546,1760.6903937542272,55,Low,3,True,46-55,Size3_Kids
314,3706.084194015323,1759.7796893916466,1946.3045046236764,20,HighSchoolOrCollege,3,True,18-25,Size3_Kids
315,8261.257664585994,1389.521416513769,6871.736248072225,25,Graduate,3,True,18-25,Size3_Kids
316,4056.13466499347,1356.4327699696555,2699.7018950238144,34,HighSchoolOrCollege,3,True,26-35,Size3_Kids
317,2722.3643548112236,1505.902215589584,1216.4621392216395,52,Low,3,True,46-55,Size3_Kids
318,3646.8084422480506,1546.9001386314278,2099.9083036166226,55,HighSchoolOrCollege,3,True,46-55,Size3_Kids
319,2659.7746500474464,1335.8375789982535,1323.9370710491928,32,Low,3,True,26-35,Size3_Kids
320,6435.8008425470925,1563.1421832710917,4872.658659276001,53,Bachelors,3,True,46-55,Size3_Kids
321,5038.059640607231,2470.6665540350646,2567.3930865721663,18,Graduate,3,True,18-25,Size3_Kids
322,3565.2220296824075,1647.3199629043133,1917.9020667780942,59,HighSchoolOrCollege,3,True,56-60,Size3_Kids
323,6305.843304522781,2666.1894695631913,3639.65383495959,31,Graduate,3,True,26-35,Size3_Kids
324,4012.5003241248437,1327.417519027872,2685.0828050969717,48,HighSchoolOrCollege,3,True,46-55,Size3_Kids
325,3574.672142876892,1469.0882090945222,2105.5839337823695,19,HighSchoolOrCollege,3,True,18-25,Size3_Kids
326,6183.274983145615,1684.2630720639004,4499.011911081715,24,Bachelors,3,True,18-25,Size3_Kids
327,4057.630990127027,1091.8670999367082,2965.7638901903188,55,HighSchoolOrCollege,2,False,46-55,Size2_NoKids
328,2573.6486079200904,1299.9317949851952,1273.716812934895,51,Low,2,False,46-55,Size2_NoKids
329,7176.960982156956,1047.1522635488134,6129.808718608142,53,Bachelors,2,False,46-55,Size2_NoKids
330,3212.6781862222083,1671.0452519023675,1541.632934319841,25,Graduate,2,False,18-25,Size2_NoKids
331,6804.052211215934,1409.0587865898344,5394.993424626099,18,Graduate,2,False,18-25,Size2_NoKids
332,7068.012269020751,1292.4874792657984,5775.5247897549525,23,Bachelors,2,False,18-25,Size2_NoKids
333,6952.6354158903105,1131.7074571854198,5820.927958704891,37,Bachelors,2,False,36-45,Size2_NoKids
334,6826.985919640478,1315.7736182116273,5511.212301428851,22,Bachelors,2,False,18-25,Size2_NoKids
335,8126.784273053943,1377.9197072594711,6748.864565794473,47,Graduate,2,False,46-55,Size2_NoKids
336,6300.209707573031,1595.430653585975,4704.779053987057,56,Graduate,2,False,56-60,Size2_NoKids
337,8134.676994944409,1333.5624586062743,6801.114536338135,58,Graduate,2,False,56-60,Size2_NoKids
338,2321.8568883601706,1755.8661504243312,565.9907379358394,52,HighSchoolOrCollege,2,False,46-55,Size2_NoKids
339,6790.215968723099,1131.542276431296,5658.6736922918035,29,Bachelors,2,False,26-35,Size2_NoKids
340,7987.1629650717805,1360.8381286816643,6626.324836390117,33,Graduate,2,False,26-35,Size2_NoKids
341,3923.9151340016056,1372.208811857589,2551.7063221440167,34,HighSchoolOrCollege,2,False,26-35,Size2_NoKids
342,3518.4634805615665,1512.8355177366172,2005.6279628249495,43,HighSchoolOrCollege,2,False,36-45,Size2_NoKids
343,6472.185589259973,1251.553943368996,5220.631645890978,42,Bachelors,2,False,36-45,Size2_NoKids
344,3867.5455175867014,1271.018261774294,2596.527255812407,41,HighSchoolOrCollege,2,False,36-45,Size2_NoKids
345,6083.003544552627,1574.6295058789756,4508.374038673651,36,Bachelors,2,False,36-45,Size2_NoKids
346,2098.358446817687,42.95615975744686,2055.40228706024,55,Low,2,False,46-55,Size2_NoKids
347,6502.53671476166,1322.0854647596175,5180.451250002042,30,Bachelors,2,False,26-35,Size2_NoKids
348,3460.3566795203833,1577.7494874294741,1882.6071920909092,43,HighSchoolOrCollege,2,False,36-45,Size2_NoKids
349,3365.53298408615,1524.0661393837597,1841.4668447023903,19,HighSchoolOrCollege,2,False,18-25,Size2_NoKids
350,6138.232398752689,1549.8398479697305,4588.392550782958,38,Graduate,2,False,36-45,Size2_NoKids
351,6150.1223440258755,1364.096966928524,4786.025377097351,59,Bachelors,2,False,56-60,Size2_NoKids
352,2484.258775199845,74.54692768362843,2409.7118475162165,29,HighSchoolOrCollege,2,False,26-35,Size2_NoKids
353,2511.8039686412376,1501.8681880848112,1009.9357805564263,34,Low,2,False,26-35,Size2_NoKids
354,2643.503988182784,1245.7487829572012,1397.7552052255824,60,Low,2,False,56-60,Size2_NoKids
355,5593.141797174686,2090.261821798116,3502.8799753765697,38,Graduate,2,False,36-45,Size2_NoKids
356,2431.8732661508348,64.5100467892383,2367.3632193615963,31,HighSchoolOrCollege,2,False,26-35,Size2_NoKids
357,5996.829011368283,1569.1147185455823,4427.7142928227,40,Graduate,2,False,36-45,Size2_NoKids
358,2481.5045210356643,2031.2097904023983,450.294730633266,36,HighSchoolOrCollege,2,False,36-45,Size2_NoKids
359,2454.1122265254094,1894.3827031450762,559.7295233803333,43,HighSchoolOrCollege,2,False,36-45,Size2_NoKids
360,3429.3098909151418,1657.9199287262852,1771.389962188856,32,HighSchoolOrCollege,2,False,26-35,Size2_NoKids
361,2622.3788001552225,1441.8968430546881,1180.4819571005341,32,Low,2,False,26-35,Size2_NoKids
362,3057.6935606752377,2003.7759510917545,1053.9176095834832,28,HighSchoolOrCollege,2,False,26-35,Size2_NoKids
363,5668.17928387193,1332.8656856059458,4335.313598265985,49,Graduate,2,False,46-55,Size2_NoKids
364,3882.352313091646,1128.364761982403,2753.9875511092437,19,HighSchoolOrCollege,2,False,18-25,Size2_NoKids
365,2424.915907509884,1481.0232059028738,943.8927016070102,20,Low,2,False,18-25,Size2_NoKids
366,3854.6559906026596,1235.157754494732,2619.4982361079283,39,HighSchoolOrCollege,2,False,36-45,Size2_NoKids
367,3849.369524793184,1394.7432443471766,2454.6262804460075,29,HighSchoolOrCollege,2,False,26-35,Size2_NoKids
368,7980.82039823907,1331.699835416766,6649.120562822304,20,Graduate,2,False,18-25,Size2_NoKids
369,3815.53568052767,1287.1546225182954,2528.3810580093746,54,HighSchoolOrCollege,2,False,46-55,Size2_NoKids
370,5186.86639851554,2065.4127585456563,3121.453639969883,33,Bachelors,2,False,26-35,Size2_NoKids
371,3286.6168363676243,1662.8002741137705,1623.816562253854,38,HighSchoolOrCollege,2,False,36-45,Size2_NoKids
372,3649.9175744679096,2056.0732781561974,1593.8442963117122,18,Bachelors,2,False,18-25,Size2_NoKids
373,4417.888337651495,1970.8029422931775,2447.085395358318,38,Graduate,2,False,36-45,Size2_NoKids
374,2526.110740831539,1795.4257150962433,730.685025735296,57,HighSchoolOrCollege,2,False,56-60,Size2_NoKids
375,3732.3689640720227,1373.4692637470268,2358.8997003249956,34,HighSchoolOrCollege,2,False,26-35,Size2_NoKids
376,3726.8608072035954,1492.6744846934625,2234.1863225101333,19,HighSchoolOrCollege,2,False,18-25,Size2_NoKids
377,7779.05301020888,1046.4371589368109,6732.6158512720685,30,Graduate,2,False,26-35,Size2_NoKids
378,2976.1201298269725,2092.348709689924,883.771420137049,60,HighSchoolOrCollege,2,False,56-60,Size2_NoKids
379,3744.2934786112914,1070.0439433100787,2674.2495353012127,38,HighSchoolOrCollege,2,False,36-45,Size2_NoKids
380,2444.9338388357387,74.92782953598994,2370.0060092997487,38,HighSchoolOrCollege,2,False,36-45,Size2_NoKids
381,3147.807632584665,1656.8762260751605,1490.931406509505,59,HighSchoolOrCollege,2,False,56-60,Size2_NoKids
382,2343.2722319334202,46.528926436115455,2296.743305497305,43,HighSchoolOrCollege,2,False,36-45,Size2_NoKids
383,2588.608981339855,42.58858560248102,2546.0203957373737,23,HighSchoolOrCollege,2,False,18-25,Size2_NoKids
384,2445.626613398052,55.13869683396932,2390.4879165640828,39,HighSchoolOrCollege,2,False,36-45,Size2_NoKids
385,3127.3132846535295,1608.4654548642295,1518.8478297893,19,HighSchoolOrCollege,2,False,18-25,Size2_NoKids
386,5528.347364233922,1580.5004809145141,3947.846883319408,39,Graduate,2,False,36-45,Size2_NoKids
387,3100.2823165286586,1524.980491058121,1575.3018254705378,58,HighSchoolOrCollege,2,False,56-60,Size2_NoKids
388,4371.13867254902,2195.7399577733067,2175.398714775714,48,Graduate,2,False,46-55,Size2_NoKids
389,4982.406446896101,1526.0994838246647,3456.3069630714367,52,Graduate,2,False,46-55,Size2_NoKids
390,3275.026546533306,1958.9014213342753,1316.125125199031,31,Bachelors,2,False,26-35,Size2_NoKids
391,2625.312386065779,1146.2207099234502,1479.0916761423287,42,Low,2,False,36-45,Size2_NoKids
392,2690.696394410521,75.64881618990313,2615.0475782206177,43,HighSchoolOrCollege,2,False,36-45,Size2_NoKids
393,2859.5679018143633,1876.1784511538208,983.3894506605425,26,HighSchoolOrCollege,2,False,26-35,Size2_NoKids
394,3104.473249001073,1517.9171487486674,1586.5561002524053,54,HighSchoolOrCollege,2,False,46-55,Size2_NoKids
395,3848.325974305203,2091.8697089208217,1756.4562653843811,54,Graduate,2,False,46-55,Size2_NoKids
396,5611.821546760495,1568.507847247772,4043.3136995127234,41,Bachelors,2,False,36-45,Size2_NoKids
397,3136.25025999493,1541.376484378746,1594.8737756161836,60,HighSchoolOrCollege,2,False,56-60,Size2_NoKids
398,3898.394075133608,2111.956759995181,1786.4373151384275,53,Bachelors,2,False,46-55,Size2_NoKids
399,3685.632629744948,1471.3437510548238,2214.2888786901244,33,HighSchoolOrCollege,2,False,26-35,Size2_NoKids
400,3063.855033508538,1785.5192615252665,1278.3357719832711,36,HighSchoolOrCollege,2,False,36-45,Size2_NoKids
401,3690.085863326012,1361.5017525553187,2328.584110770693,47,HighSchoolOrCollege,2,False,46-55,Size2_NoKids
402,2130.7262649770573,1707.8608723683394,422.8653926087176,24,HighSchoolOrCollege,2,False,18-25,Size2_NoKids
403,3577.9071045239075,1904.1305033656024,1673.776601158305,44,Bachelors,2,False,36-45,Size2_NoKids
404,2503.042500528597,1247.537165784124,1255.5053347444734,58,Low,2,False,56-60,Size2_NoKids
405,3079.6065929087704,1603.8085927372242,1475.7980001715462,25,HighSchoolOrCollege,2,False,18-25,Size2_NoKids
406,2476.094097127723,73.50740659133272,2402.5866905363905,24,HighSchoolOrCollege,2,False,18-25,Size2_NoKids
407,2626.1143686422583,53.073775550185346,2573.040593092073,20,HighSchoolOrCollege,2,False,18-25,Size2_NoKids
408,2634.1920889275198,1957.2645522377031,676.9275366898167,33,Bachelors,2,False,26-35,Size2_NoKids
409,4557.651665816242,1735.9172373830086,2821.734428433233,18,Graduate,2,False,18-25,Size2_NoKids
410,3698.0570969980763,1405.0644497476596,2292.992647250417,42,HighSchoolOrCollege,2,False,36-45,Size2_NoKids
411,3081.9315778074265,1638.0021879450758,1443.929389862351,21,HighSchoolOrCollege,2,False,18-25,Size2_NoKids
412,2140.0517551201438,1729.8581556197862,410.1935995003572,58,HighSchoolOrCollege,2,False,56-60,Size2_NoKids
413,7636.865241316507,1484.7856319234036,6152.079609393103,56,Graduate,2,False,56-60,Size2_NoKids
414,3634.0911850032385,1479.35897356344,2154.732211439799,24,HighSchoolOrCollege,2,False,18-25,Size2_NoKids
415,3664.3895938455335,1213.8829586315771,2450.506635213956,18,HighSchoolOrCollege,2,False,18-25,Size2_NoKids
416,5618.41766020075,1552.7185594116957,4065.6991007890547,30,Bachelors,2,False,26-35,Size2_NoKids
417,2694.4473123520133,1822.374815799469,872.0724965525444,38,HighSchoolOrCollege,2,False,36-45,Size2_NoKids
418,3017.2567322636146,1841.372365219664,1175.88436704395,44,HighSchoolOrCollege,2,False,36-45,Size2_NoKids
419,2376.738985005859,1806.7509654105902,569.9880195952685,36,Low,2,False,36-45,Size2_NoKids
420,3626.0312830954886,697.404435351579,2928.62684774391,55,HighSchoolOrCollege,1,False,46-55,Size1_NoKids
421,5524.364421489676,1087.2961627394639,4437.0682587502115,38,Bachelors,1,False,36-45,Size1_NoKids
422,4203.903221609962,1154.8637235437388,3049.0394980662236,27,Graduate,1,False,26-35,Size1_NoKids
423,3604.0436095219975,691.2015712801035,2912.8420382418935,53,HighSchoolOrCollege,1,False,46-55,Size1_NoKids
424,1859.1339237931702,1549.1964057391087,309.93751805406134,49,HighSchoolOrCollege,1,False,46-55,Size1_NoKids
425,3041.715319459763,1118.9998027100216,1922.7155167497413,33,HighSchoolOrCollege,1,False,26-35,Size1_NoKids
426,3907.9863330010576,1126.1853065003108,2781.801026500747,41,Graduate,1,False,36-45,Size1_NoKids
427,4653.302486451683,1498.5529572260791,3154.7495292256044,37,Bachelors,1,False,36-45,Size1_NoKids
428,3589.0340739689073,685.5693431178851,2903.4647308510225,44,HighSchoolOrCollege,1,False,36-45,Size1_NoKids
429,7527.023224670796,915.2812508039126,6611.741973866883,53,Graduate,1,False,46-55,Size1_NoKids
430,2416.146897399683,1675.0365279436799,741.110369456003,49,HighSchoolOrCollege,1,False,46-55,Size1_NoKids
431,2976.673653413432,1162.6103197434156,1814.0633336700166,20,HighSchoolOrCollege,1,False,18-25,Size1_NoKids
432,2337.4368288176174,1302.2829425074408,1035.1538863101764,26,Bachelors,1,False,26-35,Size1_NoKids
433,6231.419863433741,658.595226300856,5572.824637132886,32,Bachelors,1,False,26-35,Size1_NoKids
434,5358.516397988508,1251.020431781383,4107.495966207125,25,Bachelors,1,False,18-25,Size1_NoKids
435,1855.1957160902668,1694.3605357452964,160.83518034497052,27,Low,1,False,26-35,Size1_NoKids
436,1864.7013439953387,1500.2865327928355,364.4148112025033,36,HighSchoolOrCollege,1,False,36-45,Size1_NoKids
437,2940.5725372549196,1115.1820861786869,1825.3904510762327,25,HighSchoolOrCollege,1,False,18-25,Size1_NoKids
438,3795.4655301043626,1180.768887827061,2614.696642277302,43,Graduate,1,False,36-45,Size1_NoKids
439,2596.495436957385,1867.0672364045074,729.428200552878,35,HighSchoolOrCollege,1,False,26-35,Size1_NoKids
440,3614.9006400706403,980.6902978023284,2634.2103422683117,32,HighSchoolOrCollege,1,False,26-35,Size1_NoKids
441,1866.2738596591332,1790.6758000121436,75.5980596469896,49,HighSchoolOrCollege,1,False,46-55,Size1_NoKids
442,4955.827352845282,1199.5858421622422,3756.241510683039,27,Bachelors,1,False,26-35,Size1_NoKids
443,1859.9717896212228,1649.804180784661,210.16760883656164,56,HighSchoolOrCollege,1,False,56-60,Size1_NoKids
444,7530.429383890353,749.7712499981446,6780.658133892209,30,Graduate,1,False,26-35,Size1_NoKids
445,4785.127546954566,1262.8203160978164,3522.30723085675,23,Bachelors,1,False,18-25,Size1_NoKids
446,7363.007011492594,998.1047585312482,6364.902252961346,31,Graduate,1,False,26-35,Size1_NoKids
447,3581.1383201470026,1463.074812529001,2118.063507618002,49,Graduate,1,False,46-55,Size1_NoKids
448,3739.86960207548,1393.22977641465,2346.63982566083,28,Graduate,1,False,26-35,Size1_NoKids
449,3561.552826794615,1234.0552100158106,2327.4976167788045,41,Graduate,1,False,36-45,Size1_NoKids
450,2852.214764448808,1148.9638711567377,1703.2508932920705,35,HighSchoolOrCollege,1,False,26-35,Size1_NoKids
451,3513.147617315279,844.6256261735974,2668.5219911416816,19,HighSchoolOrCollege,1,False,18-25,Size1_NoKids
452,2004.3677569227211,1411.5752260559977,592.7925308667233,18,HighSchoolOrCollege,1,False,18-25,Size1_NoKids
453,1858.9825630222053,1315.8636527226636,543.1189102995418,35,HighSchoolOrCollege,1,False,26-35,Size1_NoKids
454,5907.6337327254305,1012.5961528191361,4895.037579906294,43,Bachelors,1,False,36-45,Size1_NoKids
455,3519.423058942224,1020.629014153256,2498.794044788968,49,HighSchoolOrCollege,1,False,46-55,Size1_NoKids
456,2026.83564944434,1364.6858628465113,662.1497865978288,25,HighSchoolOrCollege,1,False,18-25,Size1_NoKids
457,3502.0234095302812,771.1288512394933,2730.894558290788,57,HighSchoolOrCollege,1,False,56-60,Size1_NoKids
458,3477.13934223619,1043.3304324891628,2433.8089097470274,24,HighSchoolOrCollege,1,False,18-25,Size1_NoKids
459,4780.732889695353,1295.9659049651732,3484.76698473018,18,Bachelors,1,False,18-25,Size1_NoKids
460,2597.619723248542,1347.4214002001572,1250.1983230483847,37,Bachelors,1,False,36-45,Size1_NoKids
461,5876.54011722415,784.1914668268429,5092.348650397307,55,Bachelors,1,False,46-55,Size1_NoKids
462,1852.8602210932609,1599.5242652087752,253.33595588448577,60,Low,1,False,56-60,Size1_NoKids
463,3433.823894696429,1169.8971877208435,2263.9267069755856,42,Graduate,1,False,36-45,Size1_NoKids
464,3379.931158520349,1356.5950685002922,2023.3360900200573,31,Graduate,1,False,26-35,Size1_NoKids
465,3456.758808524054,854.1265144997363,2602.6322940243176,29,HighSchoolOrCollege,1,False,26-35,Size1_NoKids
466,3466.0656262737275,880.4654898968685,2585.600136376859,20,HighSchoolOrCollege,1,False,18-25,Size1_NoKids
467,2847.3217923813913,1315.0629074517606,1532.2588849296303,38,HighSchoolOrCollege,1,False,36-45,Size1_NoKids
468,2807.237139105955,1163.152901055825,1644.0842380501301,40,HighSchoolOrCollege,1,False,36-45,Size1_NoKids
469,4790.52149769178,1158.4821873492817,3632.039310342498,26,Bachelors,1,False,26-35,Size1_NoKids
470,2626.965984291111,666.4784223218878,1960.4875619692227,18,HighSchoolOrCollege,1,False,18-25,Size1_NoKids
471,7288.225526530529,617.3843033234032,6670.841223207126,36,Graduate,1,False,36-45,Size1_NoKids
472,2471.7622466357234,1540.7487550547314,931.013491580992,59,Graduate,1,False,56-60,Size1_NoKids
473,4695.596849384686,1232.4693448086732,3463.1275045760126,60,Bachelors,1,False,56-60,Size1_NoKids
474,7207.127529456056,611.6786983601552,6595.448831095901,49,Graduate,1,False,46-55,Size1_NoKids
475,6979.398106672245,1178.7068769134232,5800.691229758823,24,Graduate,1,False,18-25,Size1_NoKids
476,3444.052890241652,1060.8397625303471,2383.213127711305,26,HighSchoolOrCollege,1,False,26-35,Size1_NoKids
477,2767.1937095920466,1224.3373168019941,1542.8563927900527,37,HighSchoolOrCollege,1,False,36-45,Size1_NoKids
478,4684.518889863123,1203.2622749905527,3481.2566148725705,58,Bachelors,1,False,56-60,Size1_NoKids
479,1893.6111440730638,1584.6798963330918,308.93124773997187,58,HighSchoolOrCollege,1,False,56-60,Size1_NoKids
480,3460.2663321329997,968.026367256856,2492.2399648761434,39,HighSchoolOrCollege,1,False,36-45,Size1_NoKids
481,2392.2506720096944,1327.7316328628729,1064.5190391468218,44,Low,1,False,36-45,Size1_NoKids
482,3436.515151407498,973.1549952024054,2463.360156205092,55,HighSchoolOrCollege,1,False,46-55,Size1_NoKids
483,6844.072958748467,1004.8115033792343,5839.261455369232,36,Graduate,1,False,36-45,Size1_NoKids
484,2710.244629768291,1487.8539327843898,1222.3906969839013,42,Bachelors,1,False,36-45,Size1_NoKids
485,2489.724863951436,990.5941963178354,1499.1306676336005,28,Low,1,False,26-35,Size1_NoKids
486,2413.883190000052,905.9412125533828,1507.941977446669,29,Low,1,False,26-35,Size1_NoKids
487,4537.952803430051,1225.1036124811512,3312.8491909489007,49,Bachelors,1,False,46-55,Size1_NoKids
488,1935.7003245996143,1437.1773048294099,498.5230197702045,51,HighSchoolOrCollege,1,False,46-55,Size1_NoKids
489,5883.591518410393,803.9723246734288,5079.619193736964,24,Bachelors,1,False,18-25,Size1_NoKids
490,3472.249546312106,955.8107628688208,2516.438783443285,46,HighSchoolOrCollege,1,False,46-55,Size1_NoKids
491,4435.744409324253,991.9938381358081,3443.7505711884446,19,Bachelors,1,False,18-25,Size1_NoKids
492,4368.552921067307,1096.5376489321793,3272.0152721351274,58,Bachelors,1,False,56-60,Size1_NoKids
493,4380.154957386062,1352.5209735312617,3027.6339838547997,29,Bachelors,1,False,26-35,Size1_NoKids
494,3463.4125498061635,801.5185017539281,2661.8940480522356,40,HighSchoolOrCollege,1,False,36-45,Size1_NoKids
495,2758.6490297438627,1405.2500404152977,1353.398989328565,47,HighSchoolOrCollege,1,False,46-55,Size1_NoKids
496,3378.259600948753,775.3148908551045,2602.944710093648,49,HighSchoolOrCollege,1,False,46-55,Size1_NoKids
497,2500.3417419539846,1674.1588819219396,826.1828600320451,28,HighSchoolOrCollege,1,False,26-35,Size1_NoKids
498,2726.499640942183,1315.996517465496,1410.5031234766873,49,HighSchoolOrCollege,1,False,46-55,Size1_NoKids
499,6823.15314575587,1087.008370387602,5736.144775368268,28,Graduate,1,False,26-35,Size1_NoKids
500,3384.0753425116086,1145.204349663709,2238.8709928479,53,HighSchoolOrCollege,1,False,46-55,Size1_NoKids
501,2673.32039163403,1578.7258152435886,1094.5945763904415,23,Bachelors,1,False,18-25,Size1_NoKids
502,2765.6796779208544,1357.7445708908858,1407.9351070299688,18,HighSchoolOrCollege,1,False,18-25,Size1_NoKids
503,1896.9688740460983,1579.9944149618057,316.97445908429273,24,HighSchoolOrCollege,1,False,18-25,Size1_NoKids
504,3355.335379362993,1441.6334871237568,1913.7018922392358,35,HighSchoolOrCollege,3,True,26-35,Size3_Kids
505,3356.3630506579125,1813.5102075182042,1542.8528431397083,45,HighSchoolOrCollege,3,True,36-45,Size3_Kids
506,6808.912486046239,1580.3445790825012,5228.567906963738,34,Graduate,3,True,26-35,Size3_Kids
507,2280.208480217361,1694.6705671410307,585.5379130763298,34,Low,3,True,26-35,Size3_Kids
